"","Units","scenario","region","sector","year","value"
"28733","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2040,-2.57456761327713e-08
"28734","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2050,-2.91264755085477e-08
"28735","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2060,-2.18424667904934e-08
"28736","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2065,-1.63184235111612e-08
"28737","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2075,-1.1511659318276e-08
"28738","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2085,-1.21885005715897e-09
"28739","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","delivered gas",2095,-2.88769871037307e-09
"28740","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",1990,1.01710047413217e-05
"28741","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2005,-2.48256085483289e-05
"28742","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2010,-8.80259409141715e-06
"28743","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2015,-1.49632596393445e-05
"28744","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2020,-1.01105977332039e-05
"28745","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2025,1.16144951992081e-06
"28746","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2030,1.55933760914457e-07
"28747","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2035,-2.61106279007367e-08
"28748","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2040,-7.62384057897901e-09
"28749","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2045,-5.3522547498392e-09
"28750","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2050,1.12773365003508e-09
"28751","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2055,5.68238735001466e-09
"28752","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2060,6.96730584998963e-09
"28753","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2065,1.06390783399859e-08
"28754","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2070,1.33557546599793e-08
"28755","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2075,1.59007789000227e-08
"28756","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2080,1.84837857199934e-08
"28757","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2085,1.97826580799993e-08
"28758","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2090,2.56253402900001e-08
"28759","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2095,2.8919232189999e-08
"28760","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv)",2100,3.45032662999996e-08
"28761","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2025,-6.22379414160562
"28762","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2030,-15.3363366849854
"28763","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2035,-25.6774550774754
"28764","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2040,-36.9652373213986
"28765","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2045,-46.0202587193477
"28766","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2050,-52.8181522736104
"28767","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2055,-62.0832144732006
"28768","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2060,-70.5844382288054
"28769","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2065,-80.4415794422967
"28770","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2070,-93.2191329213633
"28771","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2075,-108.990978153166
"28772","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2080,-125.441081640131
"28773","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2085,-152.824293400963
"28774","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2090,-166.755501641301
"28775","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2095,-177.529610282739
"28776","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (conv CCS)",2100,-190.060456293136
"28777","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2025,1.91152981721121e-06
"28778","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2030,-1.49659666359801e-07
"28779","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2035,-5.22030409250889e-08
"28780","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2040,-2.60542892941832e-09
"28781","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2045,-4.23876969914907e-10
"28782","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2050,5.69141249981186e-10
"28783","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2055,-2.16607479975337e-10
"28784","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2060,2.01114429990462e-10
"28785","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2065,-1.85955190008292e-10
"28786","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2070,2.17924280021175e-10
"28787","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2075,5.14389250027944e-10
"28788","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2080,2.00058645000178e-09
"28789","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2085,1.42888818700072e-08
"28790","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2090,1.05088734600004e-08
"28791","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2095,2.20716238000174e-09
"28792","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC)",2100,4.08541000249908e-12
"28793","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2025,-2.84605516490732
"28794","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2030,-6.77966568971011
"28795","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2035,-11.8145630676463
"28796","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2040,-17.6008600999406
"28797","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2045,-22.9844695335707
"28798","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2050,-27.9676964723852
"28799","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2055,-35.1354022119042
"28800","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2060,-39.6960133319167
"28801","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2065,-44.4776091221885
"28802","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2070,-50.2144308824212
"28803","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2075,-56.8783765118307
"28804","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2080,-63.8472932982364
"28805","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2085,-74.4011186462724
"28806","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2090,-79.1421405208148
"28807","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2095,-81.8082788761421
"28808","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_biomass (IGCC CCS)",2100,-83.7013863120489
"28809","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",1990,447.62853
"28810","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2005,570.02126
"28811","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2010,525.11813
"28812","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2015,386.46408
"28813","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2020,355.09781
"28814","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2025,103.1740618
"28815","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2030,12.8570876
"28816","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2035,1.8956788
"28817","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2040,0.33368586447
"28818","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2045,0.070680089103
"28819","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2050,0.0158153513081
"28820","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2055,0.00544018922484
"28821","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2060,0.0029705155662
"28822","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2065,0.0017107080173
"28823","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2070,0.00107770544664
"28824","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2075,0.00024998925213
"28825","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2080,0.00026242961029
"28826","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2085,0.000358402013427
"28827","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2090,0.000251071741411
"28828","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2095,0.000286705837188
"28829","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul)",2100,0.000298717121314
"28830","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2025,1.447994
"28831","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2030,3.152534
"28832","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2035,4.199556
"28833","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2040,4.572344
"28834","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2045,4.1936552
"28835","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2050,3.2550716
"28836","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2055,2.5142474
"28837","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2060,1.9258244
"28838","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2065,1.6005867
"28839","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2070,1.40035493
"28840","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2075,1.2119472
"28841","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2080,1.05807788
"28842","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2085,0.92528749
"28843","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2090,0.56980428
"28844","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2095,0.3806753
"28845","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (conv pul CCS)",2100,0.2480197
"28846","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2025,0.5443548
"28847","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2030,0.15732532
"28848","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2035,0.050840186
"28849","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2040,0.0095143739
"28850","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2045,0.002396635508
"28851","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2050,0.000677340899
"28852","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2055,0.00074605365558
"28853","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2060,0.00036996636058
"28854","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2065,0.00030529447371
"28855","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2070,0.00032854296801
"28856","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2075,0.0003201601705
"28857","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2080,0.00034621016703
"28858","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2085,0.00053001881167
"28859","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2090,0.00036686726394
"28860","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2095,0.00041743361985
"28861","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC)",2100,0.00043333977446
"28862","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2025,0.7377686
"28863","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2030,1.882769
"28864","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2035,2.9411181
"28865","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2040,3.5707756
"28866","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2045,3.6333917
"28867","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2050,3.108779
"28868","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2055,2.56312349
"28869","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2060,2.06463496
"28870","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2065,1.7559634
"28871","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2070,1.55833063
"28872","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2075,1.36377292
"28873","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2080,1.20238665
"28874","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2085,1.04064884
"28875","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2090,0.66512594
"28876","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2095,0.44905294
"28877","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_coal (IGCC CCS)",2100,0.294888952
"28878","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",1990,18.5722292178745
"28879","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2005,53.584229948361
"28880","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2010,47.6843216295142
"28881","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2015,75.80424237885
"28882","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2020,75.267410332749
"28883","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2025,73.1089780596842
"28884","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2030,56.1153613986868
"28885","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2035,30.6855907138158
"28886","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2040,11.1556335823757
"28887","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2045,3.6413248285541
"28888","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2050,1.14104559123186
"28889","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2055,0.487123118828019
"28890","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2060,0.297647133367073
"28891","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2065,0.156683619825486
"28892","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2070,0.0410534980656634
"28893","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2075,0.0168134777963455
"28894","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2080,0.00952367720862749
"28895","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2085,0.0117188652521324
"28896","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2090,0.00767915920586812
"28897","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2095,0.00796317801560583
"28898","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC)",2100,0.00767747848434958
"28899","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2025,3.88848572788376
"28900","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2030,9.25632929869762
"28901","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2035,14.2049290013078
"28902","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2040,18.5030919362093
"28903","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2045,21.753135871658
"28904","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2050,23.5159293856529
"28905","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2055,24.7526978762823
"28906","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2060,25.3440880888348
"28907","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2065,25.4997608439377
"28908","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2070,23.4485779530122
"28909","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2075,20.621555663967
"28910","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2080,17.909508013198
"28911","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2085,15.6912129783271
"28912","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2090,13.1218074386646
"28913","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2095,10.9903456273856
"28914","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (CC CCS)",2100,8.25141022670356
"28915","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",1990,20.6380797994529
"28916","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2005,28.5572746886177
"28917","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2010,55.3887718111117
"28918","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2015,60.0432536358918
"28919","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2020,53.2724857090237
"28920","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2025,28.690066499636
"28921","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2030,12.1639756518627
"28922","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2035,3.86188444355768
"28923","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2040,0.998332579994572
"28924","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2045,0.28584512391748
"28925","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2050,0.0849093037367069
"28926","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2055,0.0385185927639453
"28927","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2060,0.0219683220536351
"28928","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2065,0.0103454228927644
"28929","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2070,0.00272613150477962
"28930","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2075,0.00111969733056378
"28931","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2080,0.000615609026991153
"28932","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2085,0.000699492078013619
"28933","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2090,0.000394040156658594
"28934","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2095,0.000377975069782731
"28935","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_gas (steam/CT)",2100,0.000317361808054958
"28936","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2020,0.2904698
"28937","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2025,0.09964687
"28938","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2030,0.041761244
"28939","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2035,0.0229524424
"28940","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2040,0.01028207
"28941","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2045,0.00463875515
"28942","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2050,0.002079063061
"28943","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2055,0.002961476196
"28944","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2060,0.001745739028
"28945","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2065,0.001420301057
"28946","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2070,0.001513836736
"28947","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2075,0.001499597931
"28948","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2080,0.001553400502
"28949","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2085,0.0025857531209
"28950","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2090,0.0016112078374
"28951","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2095,0.001568132358
"28952","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC)",2100,0.001397165376
"28953","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2025,0.5946443
"28954","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2030,0.63859584
"28955","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2035,0.71919598
"28956","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2040,0.9144763
"28957","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2045,1.0363612
"28958","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2050,0.70633497
"28959","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2055,0.73239279
"28960","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2060,0.54098808
"28961","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2065,0.56302488
"28962","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2070,0.67298666
"28963","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2075,0.70309324
"28964","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2080,0.72189906
"28965","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2085,0.79654067
"28966","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2090,0.64921888
"28967","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2095,0.65789852
"28968","MTC","GCAM_CWF_W16_nuctrial3_cprice12","USA","elec_refined liquids (CC CCS)",2100,0.62240878
