"","Units","scenario","region","sector","subsector","PrimaryFuelCO2Coef.name","year","value","PrimaryFuelCO2Coef","fuel"
"2377","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Japan","H2 central production","wind","onshore wind resource",2085,0.0251169,0,"onshore wind resource"
"2378","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Japan","H2 central production","wind","onshore wind resource",2090,0.0253792,0,"onshore wind resource"
"2379","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Japan","H2 central production","wind","onshore wind resource",2095,0.0253918,0,"onshore wind resource"
"2380","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Japan","H2 central production","wind","onshore wind resource",2100,0.0250815,0,"onshore wind resource"
"2381","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2020,3.43988e-05,0,"biomass"
"2382","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2025,0.000277599695,0,"biomass"
"2383","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2030,0.001718373695,0,"biomass"
"2384","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2035,0.0067935889165,0,"biomass"
"2385","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2040,0.01345980910615,0,"biomass"
"2386","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2045,0.01833190268449,0,"biomass"
"2387","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2050,0.01881510163874,0,"biomass"
"2388","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2055,0.0182363027856,0,"biomass"
"2389","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2060,0.02247510164535,0,"biomass"
"2390","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2065,0.02360490136193,0,"biomass"
"2391","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2070,0.02750370124671,0,"biomass"
"2392","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2075,0.02715990155828,0,"biomass"
"2393","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2080,0.02589590200307,0,"biomass"
"2394","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2085,0.02402610247805,0,"biomass"
"2395","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2090,0.026199802029,0,"biomass"
"2396","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2095,0.03290300112104,0,"biomass"
"2397","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","biomass","regional biomass",2100,0.039822100704423,0,"biomass"
"2398","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2020,6.2161e-05,27.3,"coal"
"2399","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2025,0.00022109366,27.3,"coal"
"2400","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2030,0.000563366467,27.3,"coal"
"2401","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2035,0.001147437402,27.3,"coal"
"2402","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2040,0.001885209392,27.3,"coal"
"2403","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2045,0.002428982235,27.3,"coal"
"2404","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2050,0.002756120569,27.3,"coal"
"2405","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2055,0.002678384406,27.3,"coal"
"2406","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2060,0.002405153398,27.3,"coal"
"2407","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2065,0.001941160953,27.3,"coal"
"2408","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2070,0.001675780987,27.3,"coal"
"2409","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2075,0.001486249844,27.3,"coal"
"2410","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2080,0.00130844041,27.3,"coal"
"2411","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2085,0.001141668089,27.3,"coal"
"2412","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2090,0.000953678302,27.3,"coal"
"2413","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2095,0.000767498103,27.3,"coal"
"2414","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","coal","regional coal",2100,0.000629713094,27.3,"coal"
"2415","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2020,4.76938e-07,0,"elect_td_ind"
"2416","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2025,1.76435e-06,0,"elect_td_ind"
"2417","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2030,9.94031e-06,0,"elect_td_ind"
"2418","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2035,3.71969e-05,0,"elect_td_ind"
"2419","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2040,8.74814e-05,0,"elect_td_ind"
"2420","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2045,0.000153315,0,"elect_td_ind"
"2421","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2050,0.000251675,0,"elect_td_ind"
"2422","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2055,0.00032476,0,"elect_td_ind"
"2423","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2060,0.00035006,0,"elect_td_ind"
"2424","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2065,0.000365991,0,"elect_td_ind"
"2425","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2070,0.000392844,0,"elect_td_ind"
"2426","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2075,0.000426603,0,"elect_td_ind"
"2427","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2080,0.000451647,0,"elect_td_ind"
"2428","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2085,0.000468442,0,"elect_td_ind"
"2429","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2090,0.000455155,0,"elect_td_ind"
"2430","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2095,0.000425354,0,"elect_td_ind"
"2431","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","electricity","elect_td_ind",2100,0.000404591,0,"elect_td_ind"
"2432","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2020,9.44222e-05,14.2,"natural gas"
"2433","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2025,0.0003129612,14.2,"natural gas"
"2434","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2030,0.0012099516,14.2,"natural gas"
"2435","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2035,0.0031968096,14.2,"natural gas"
"2436","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2040,0.00574778772,14.2,"natural gas"
"2437","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2045,0.00809461117,14.2,"natural gas"
"2438","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2050,0.01005736098,14.2,"natural gas"
"2439","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2055,0.01057062989,14.2,"natural gas"
"2440","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2060,0.01011288059,14.2,"natural gas"
"2441","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2065,0.00864029938,14.2,"natural gas"
"2442","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2070,0.00785739333,14.2,"natural gas"
"2443","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2075,0.00738292954,14.2,"natural gas"
"2444","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2080,0.00689968005,14.2,"natural gas"
"2445","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2085,0.00644114261,14.2,"natural gas"
"2446","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2090,0.00569651313,14.2,"natural gas"
"2447","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2095,0.00479277542,14.2,"natural gas"
"2448","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","gas","regional natural gas",2100,0.00410579226,14.2,"natural gas"
"2449","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2020,1.76489e-05,0,"nuclearFuelGenIII"
"2450","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2025,8.78232e-05,0,"nuclearFuelGenIII"
"2451","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2030,0.000459575,0,"nuclearFuelGenIII"
"2452","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2035,0.00151959,0,"nuclearFuelGenIII"
"2453","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2040,0.00315356,0,"nuclearFuelGenIII"
"2454","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2045,0.00481401,0,"nuclearFuelGenIII"
"2455","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2050,0.00689541,0,"nuclearFuelGenIII"
"2456","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2055,0.0111575,0,"nuclearFuelGenIII"
"2457","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2060,0.0156128,0,"nuclearFuelGenIII"
"2458","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2065,0.0228008,0,"nuclearFuelGenIII"
"2459","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2070,0.0241502,0,"nuclearFuelGenIII"
"2460","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2075,0.0259631,0,"nuclearFuelGenIII"
"2461","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2080,0.027585,0,"nuclearFuelGenIII"
"2462","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2085,0.0287566,0,"nuclearFuelGenIII"
"2463","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2090,0.0283872,0,"nuclearFuelGenIII"
"2464","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2095,0.0268885,0,"nuclearFuelGenIII"
"2465","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","nuclear","nuclearFuelGenIII",2100,0.0247486,0,"nuclearFuelGenIII"
"2466","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2020,2.29568e-05,0,"global solar resource"
"2467","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2025,0.000113224,0,"global solar resource"
"2468","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2030,0.000588092,0,"global solar resource"
"2469","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2035,0.00193729,0,"global solar resource"
"2470","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2040,0.00401289,0,"global solar resource"
"2471","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2045,0.00611334,0,"global solar resource"
"2472","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2050,0.00873164,0,"global solar resource"
"2473","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2055,0.00975604,0,"global solar resource"
"2474","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2060,0.00899075,0,"global solar resource"
"2475","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2065,0.00812497,0,"global solar resource"
"2476","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2070,0.00877123,0,"global solar resource"
"2477","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2075,0.00964014,0,"global solar resource"
"2478","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2080,0.0104442,0,"global solar resource"
"2479","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2085,0.0110434,0,"global solar resource"
"2480","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2090,0.0110682,0,"global solar resource"
"2481","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2095,0.0106139,0,"global solar resource"
"2482","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","solar","global solar resource",2100,0.00980576,0,"global solar resource"
"2483","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2020,1.19941e-05,0,"onshore wind resource"
"2484","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2025,5.38961e-05,0,"onshore wind resource"
"2485","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2030,0.000235638,0,"onshore wind resource"
"2486","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2035,0.000671339,0,"onshore wind resource"
"2487","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2040,0.00123739,0,"onshore wind resource"
"2488","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2045,0.00177898,0,"onshore wind resource"
"2489","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2050,0.00243229,0,"onshore wind resource"
"2490","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2055,0.0026799,0,"onshore wind resource"
"2491","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2060,0.00254895,0,"onshore wind resource"
"2492","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2065,0.00239966,0,"onshore wind resource"
"2493","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2070,0.00259137,0,"onshore wind resource"
"2494","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2075,0.0028119,0,"onshore wind resource"
"2495","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2080,0.00298998,0,"onshore wind resource"
"2496","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2085,0.00308859,0,"onshore wind resource"
"2497","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2090,0.00300776,0,"onshore wind resource"
"2498","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2095,0.00281699,0,"onshore wind resource"
"2499","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Mexico","H2 central production","wind","onshore wind resource",2100,0.00262002,0,"onshore wind resource"
"2500","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Middle East","H2 central production","biomass","regional biomass",2020,0.0001960762,0,"biomass"
