"","scenario","region","direct","transformation","enduse","year","value","ghg","Units"
"174","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2045,-0.06119118,"CO2","MTCO2e"
"175","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2045,-1.927946e-05,"CO2","MTCO2e"
"176","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2045,-0.002501152,"CO2","MTCO2e"
"177","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2045,-0.0001195712,"CO2","MTCO2e"
"178","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2045,-0.0004394298,"CO2","MTCO2e"
"179","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2050,-0.001231505,"CO2","MTCO2e"
"180","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2050,-0.0002992226,"CO2","MTCO2e"
"181","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2050,-0.0002264428,"CO2","MTCO2e"
"182","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2050,-0.02876333,"CO2","MTCO2e"
"183","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2050,-7.256647e-06,"CO2","MTCO2e"
"184","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2050,-0.001871508,"CO2","MTCO2e"
"185","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2050,-6.977249e-05,"CO2","MTCO2e"
"186","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2050,-0.0001882975,"CO2","MTCO2e"
"187","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2055,0.0008607475,"CO2","MTCO2e"
"188","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2055,0.0002399395,"CO2","MTCO2e"
"189","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2055,0.0002401711,"CO2","MTCO2e"
"190","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2055,0.0001608416,"CO2","MTCO2e"
"191","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2055,0.02099304,"CO2","MTCO2e"
"192","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2055,5.845813e-06,"CO2","MTCO2e"
"193","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2055,0.001650142,"CO2","MTCO2e"
"194","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2055,5.502511e-05,"CO2","MTCO2e"
"195","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2055,0.0001307907,"CO2","MTCO2e"
"196","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2060,0.001438921,"CO2","MTCO2e"
"197","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2060,0.0003905422,"CO2","MTCO2e"
"198","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2060,0.0007884249,"CO2","MTCO2e"
"199","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2060,0.0002637437,"CO2","MTCO2e"
"200","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2060,0.03516707,"CO2","MTCO2e"
"201","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2060,1.170722e-05,"CO2","MTCO2e"
"202","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2060,0.002845818,"CO2","MTCO2e"
"203","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2060,8.87455e-05,"CO2","MTCO2e"
"204","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2060,0.0002181153,"CO2","MTCO2e"
"205","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2065,0.001980075,"CO2","MTCO2e"
"206","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2065,0.0004651999,"CO2","MTCO2e"
"207","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2065,0.001410789,"CO2","MTCO2e"
"208","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2065,0.000350789,"CO2","MTCO2e"
"209","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2065,0.04600623,"CO2","MTCO2e"
"210","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2065,1.896201e-05,"CO2","MTCO2e"
"211","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2065,0.003534376,"CO2","MTCO2e"
"212","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2065,0.0001052172,"CO2","MTCO2e"
"213","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2065,0.00029997,"CO2","MTCO2e"
"214","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2070,0.002093292,"CO2","MTCO2e"
"215","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2070,0.0004288948,"CO2","MTCO2e"
"216","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2070,0.001646438,"CO2","MTCO2e"
"217","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2070,0.0003558111,"CO2","MTCO2e"
"218","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2070,0.04612546,"CO2","MTCO2e"
"219","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2070,1.766456e-05,"CO2","MTCO2e"
"220","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2070,0.003375234,"CO2","MTCO2e"
"221","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2070,9.648395e-05,"CO2","MTCO2e"
"222","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2070,0.0003171885,"CO2","MTCO2e"
"223","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2075,0.002511378,"CO2","MTCO2e"
"224","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2075,0.0004606874,"CO2","MTCO2e"
"225","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2075,0.002037878,"CO2","MTCO2e"
"226","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2075,0.000406973,"CO2","MTCO2e"
"227","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2075,0.05308687,"CO2","MTCO2e"
"228","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2075,2.069838e-05,"CO2","MTCO2e"
"229","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2075,0.003729589,"CO2","MTCO2e"
"230","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2075,0.0001028829,"CO2","MTCO2e"
"231","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2075,0.0003805833,"CO2","MTCO2e"
"232","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2080,0.002794463,"CO2","MTCO2e"
"233","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2080,0.0004689839,"CO2","MTCO2e"
"234","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2080,0.002266761,"CO2","MTCO2e"
"235","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2080,0.0004287161,"CO2","MTCO2e"
"236","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2080,0.05706034,"CO2","MTCO2e"
"237","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2080,2.406318e-05,"CO2","MTCO2e"
"238","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2080,0.003900183,"CO2","MTCO2e"
"239","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2080,0.0001039076,"CO2","MTCO2e"
"240","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2080,0.0004235605,"CO2","MTCO2e"
"241","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2085,0.003049898,"CO2","MTCO2e"
"242","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2085,0.0004686832,"CO2","MTCO2e"
"243","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2085,0.002423437,"CO2","MTCO2e"
"244","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2085,0.0004391417,"CO2","MTCO2e"
"245","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2085,0.05962893,"CO2","MTCO2e"
"246","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2085,2.687182e-05,"CO2","MTCO2e"
"247","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2085,0.003995075,"CO2","MTCO2e"
"248","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2085,0.0001030389,"CO2","MTCO2e"
"249","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2085,0.0004624491,"CO2","MTCO2e"
"250","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2090,0.002790677,"CO2","MTCO2e"
"251","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2090,0.0003896926,"CO2","MTCO2e"
"252","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2090,0.002126872,"CO2","MTCO2e"
"253","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2090,0.0003734504,"CO2","MTCO2e"
"254","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2090,0.05168734,"CO2","MTCO2e"
"255","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2090,2.408271e-05,"CO2","MTCO2e"
"256","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2090,0.003399924,"CO2","MTCO2e"
"257","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2090,8.506053e-05,"CO2","MTCO2e"
"258","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2090,0.0004235103,"CO2","MTCO2e"
"259","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2095,0.00201426,"CO2","MTCO2e"
"260","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2095,0.000253909,"CO2","MTCO2e"
"261","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2095,0.001452119,"CO2","MTCO2e"
"262","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2095,0.0002478808,"CO2","MTCO2e"
"263","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2095,0.03536663,"CO2","MTCO2e"
"264","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2095,1.680418e-05,"CO2","MTCO2e"
"265","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2095,0.002263924,"CO2","MTCO2e"
"266","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2095,5.509791e-05,"CO2","MTCO2e"
"267","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2095,0.0003061369,"CO2","MTCO2e"
"268","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","agricultural energy use",2100,0.001362411,"CO2","MTCO2e"
"269","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Car",2100,0.0001573616,"CO2","MTCO2e"
"270","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","chemical energy use",2100,0.0009407339,"CO2","MTCO2e"
"271","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","construction",2100,0.0001527308,"CO2","MTCO2e"
"272","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","industrial energy use",2100,0.02300922,"CO2","MTCO2e"
"273","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","iron and steel",2100,1.015698e-05,"CO2","MTCO2e"
"274","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Large Car and Truck",2100,0.001433021,"CO2","MTCO2e"
"275","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","Mini Car",2100,3.395663e-05,"CO2","MTCO2e"
"276","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 enduse","H2 enduse","mining energy use",2100,0.0002074839,"CO2","MTCO2e"
"277","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2020,0.0009188495,"CO2","MTCO2e"
"278","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2020,0.0003512752,"CO2","MTCO2e"
"279","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2020,0.01383883,"CO2","MTCO2e"
"280","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2020,0.0005379617,"CO2","MTCO2e"
"281","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2025,0.0007413945,"CO2","MTCO2e"
"282","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2025,1.565106e-06,"CO2","MTCO2e"
"283","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2025,0.0002583111,"CO2","MTCO2e"
"284","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2025,0.01128449,"CO2","MTCO2e"
"285","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2025,2.754683e-06,"CO2","MTCO2e"
"286","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2025,5.827034e-07,"CO2","MTCO2e"
"287","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2025,0.0003304034,"CO2","MTCO2e"
"288","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2030,-0.0005870473,"CO2","MTCO2e"
"289","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2030,-7.074138e-06,"CO2","MTCO2e"
"290","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2030,-0.000215879,"CO2","MTCO2e"
"291","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2030,-0.01594057,"CO2","MTCO2e"
"292","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2030,-1.806015e-05,"CO2","MTCO2e"
"293","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2030,-2.311935e-06,"CO2","MTCO2e"
"294","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2030,-0.0002369606,"CO2","MTCO2e"
"295","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2035,-0.008470766,"CO2","MTCO2e"
"296","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2035,-0.0001800353,"CO2","MTCO2e"
"297","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2035,-0.003396316,"CO2","MTCO2e"
"298","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2035,-0.4005319,"CO2","MTCO2e"
"299","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2035,-0.000573894,"CO2","MTCO2e"
"300","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2035,-5.404971e-05,"CO2","MTCO2e"
"301","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2035,-0.003097837,"CO2","MTCO2e"
"302","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2040,-0.01062872,"CO2","MTCO2e"
"303","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2040,-0.0004272069,"CO2","MTCO2e"
"304","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2040,-0.00458439,"CO2","MTCO2e"
"305","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2040,-0.7555286,"CO2","MTCO2e"
"306","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2040,-0.001723693,"CO2","MTCO2e"
"307","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2040,-0.0001188303,"CO2","MTCO2e"
"308","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2040,-0.003603071,"CO2","MTCO2e"
"309","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2045,-0.006351862,"CO2","MTCO2e"
"310","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2045,-0.0004355914,"CO2","MTCO2e"
"311","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2045,-0.002976862,"CO2","MTCO2e"
"312","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2045,-0.5271624,"CO2","MTCO2e"
"313","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2045,-0.002178694,"CO2","MTCO2e"
"314","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2045,-0.000111439,"CO2","MTCO2e"
"315","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2045,-0.001978037,"CO2","MTCO2e"
"316","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2050,-0.002383531,"CO2","MTCO2e"
"317","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2050,-0.0002361399,"CO2","MTCO2e"
"318","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2050,-0.001213928,"CO2","MTCO2e"
"319","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2050,-0.2279548,"CO2","MTCO2e"
"320","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2050,-0.001510768,"CO2","MTCO2e"
"321","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2050,-5.897751e-05,"CO2","MTCO2e"
"322","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2050,-0.0006974984,"CO2","MTCO2e"
"323","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2055,0.001493906,"CO2","MTCO2e"
"324","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2055,0.0001783705,"CO2","MTCO2e"
"325","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","chemical energy use",2055,8.510661e-06,"CO2","MTCO2e"
"326","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2055,0.0007873879,"CO2","MTCO2e"
"327","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2055,0.161139,"CO2","MTCO2e"
"328","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2055,0.001276788,"CO2","MTCO2e"
"329","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2055,4.361152e-05,"CO2","MTCO2e"
"330","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2055,0.0004212953,"CO2","MTCO2e"
"331","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2060,0.003187289,"CO2","MTCO2e"
"332","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2060,0.000397894,"CO2","MTCO2e"
"333","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","chemical energy use",2060,3.964015e-05,"CO2","MTCO2e"
"334","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","construction",2060,0.001679812,"CO2","MTCO2e"
"335","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","industrial energy use",2060,0.3754304,"CO2","MTCO2e"
"336","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Large Car and Truck",2060,0.003081343,"CO2","MTCO2e"
"337","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Mini Car",2060,9.558188e-05,"CO2","MTCO2e"
"338","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","mining energy use",2060,0.0008810772,"CO2","MTCO2e"
"339","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","agricultural energy use",2065,0.004392354,"CO2","MTCO2e"
"340","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","Car",2065,0.0005106005,"CO2","MTCO2e"
"341","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 enduse","H2 enduse","chemical energy use",2065,8.026565e-05,"CO2","MTCO2e"
